ID,TITLE,LABEL
3612,Conservationists to target 'middle Australia' in election climate push,-1
3613,"Tasmanian heritage forests at risk of 'catastrophic' bushfires, study finds",-1
3614,The unseen driver behind the migrant caravan: climate change,-1
3615,To save the planet we need a treaty – and to consider rationing,0
3616,"Clean energy is cheap, surging – and headed for a fall",-1
3617,Great Barrier Reef authority chairman appointed days after dire bleaching forecast,-1
3618,Scientists warn of trawler damage to coastal waters,-1
3619,Coalition embraces economic vandalism with worst possible energy policy,-1
3620,The Guardian view on misinformation: a moral problem,-1
3621,'We have a duty to act': hundreds ready to go to jail over climate crisis,-1
3622,Canada passed a carbon tax that will give most Canadians more money,1
3623,Great Barrier Reef forecast warns entire system at risk of bleaching and coral death this summer,-1
3624,Blood coal: Ireland’s dirty secret,-1
3625,Before and after Hurricane Walaka: Hawaii's East Island vanishes – video ,-1
3626,Australia urged to model economic effects of 1.5C and 2C climate increases,-1
3627,Lawsuit alleges ExxonMobil deceived shareholders on climate change rules,-1
3628,Whitehaven Coal: activist shareholders to force vote on climate strategy,0
3629,Hawaiian island erased by powerful hurricane: ‘The loss is a huge blow’,-1
3630,Some of the countries leading on climate change might surprise you,0
3631,Coal! It will not die OMG,-1
3632,Our planet can’t take many more populists like Brazil’s Bolsonaro,-1
3633,Labor opposes plan to indemnify new coal plants and warns it could cost billions,0
3634,Is socialism the answer to the climate catastrophe?,1
3635,Coalition could indemnify new coal projects against potential carbon price,0
3636,'Investors are mostly concerned about political risks': energy minister Angus Taylor – full interview,-1
3637,Uber to introduce clean air fee to all London rides,1
3638,We need a fossil fuel non-proliferation treaty – and we need it now,0
3639,Scott Morrison needs to realise Liberals are prepared to lose the election over climate change,-1
3640,"The Guardian Essential report, 23 October results",0
3641,Trump thinks scientists are split on climate change. So do most Americans,-1
3642,"28,000 jobs at risk in north of England over low-carbon economy",-1
3643,"Look after the soil, save the Earth: farming in Australia's unrelenting climate",0
3644,Washing up yourself is good for the soul,0
3645,Five scientific predictions by Professor Stephen Hawking,0
3646,"Climate change is exacerbating world conflicts, says Red Cross president",-1
3647,"Wentworth won't prompt climate rethink, says Frydenberg",-1
3648,"‘Not happy’: Australia must act on climate, says former Kiribati leader",-1
3649,The Guardian view on vanishing insects: a silent threat,-1
3650,"UK is endangering people's health by denying their right to clean air, says UN",-1
3651,"Politicians say nothing, but US farmers are increasingly terrified by it – climate change",-1
3652,Seven ways to save the planet,0
3653,Wentworth becomes test bed for how federal election will treat climate change,0
3654,Save your energy – use a dishwasher,1
3655,Bahrain applies to Green Climate Fund to help clean up waste from fossil fuels,0
3656,Melissa Price 'can't recall' entire conversation with former Kiribati leader,-1
3657,"As the fracking protesters show, a people’s rebellion is the only way to fight climate breakdown",-1
3658,Everglades: climate change threatens years of work to reverse manmade damage,-1
3659,How you can do your bit in the war against climate change,0
3660,Could carbon-capture technology be a silver bullet to stop climate change?,0
3661,Republican lawmakers react to the IPCC report – ‘we have scientists’ too!,-1
3662,Environment minister accused of misleading House and insulting former Kiribati president,-1
3663,Leaders move past Trump to protect world from climate change,1
3664,I was arrested for direct action against fracking. This is too important to stand aside,0
3665,"Australia should be 'exporting sunshine, not coal', economist Jeffrey Sachs tells Q&A",0
3666,Craig Kelly says Coalition must kill off renewable energy subsidies,-1
3667,Our leaders are destroying our future. Wentworth must be a referendum on climate change,-1
3668,"Fried chicken, chips and global warming",-1
3669,Trouble brewing: climate change to cause 'dramatic' beer shortages,-1
3670,Banks will not be forced to reveal climate change risks they face,-1
3671,There’s one key takeaway from last week’s IPCC report,0
3672,'Show me the scientists': Trump reiterates his climate change doubts – video,-1
3673,Would you eat insects to save the planet from global warming?,0
3674,"'It'll change back': Trump says climate change not a hoax, but denies lasting impact",-1
3675,Wentworth byelection: Dave Sharma 'open' to relocating Australia's embassy to Jerusalem,-1
3676,What’s the point of growth if it creates so much misery?,-1
3677,Donald Trump's 60 Minutes interview: eight takeaways,-1
3678,How profit-driven inbreeding could bring the world dairy herd to its knees,-1
3679,Planet Earth calling Doctor Who’s new Time Lady: save us,0
3680,Don't despair: the climate fight is only over if you think it is,-1
3681,"Forget coal wars, says Alan Finkel – look at emission outcomes",-1
3682,Australia's climate idiocracy must end – and there's no time to waste,-1
3683,Top climate scientist blasts UK’s fracking plans as 'aping Trump’,-1
3684,Cuadrilla is to start fracking in Lancashire. But we will not give in,-1
3685,Switch to green energy – and save £250 on your bill,1
3686,"Dear progressives: Craig Kelly, Abbott and Trump are making you their stooge",-1
3687,Weatherwatch: the UK's climate is ideal for renewable energy,1
3688,Reusable coffee cups are just a drop in the ocean for efforts to save our seas,-1
3689,Mary Robinson on climate change: ‘Feeling “This is too big for me” is no use to anybody’,-1
3690,"Scrapping UK grants for hybrid cars 'astounding', says industry",0
3691,Low-emission cows: farming responds to climate warning,1
3692,Are there too many people on our planet?,0
3693,'We need some fire': climate change activists issue call to arms for voters,-1
3694,‘No way coal can compete anymore’: Malcolm Turnbull's son wants voters to dump Liberals – video,0
3695,Looking forward to palindromic issues,0
3696,Victims of Hurricane Michael are represented by climate deniers,-1
3697,UK's housing stock 'needs massive retrofit to meet climate targets',-1
3698,'Tipping point': the point of no return for global warming,-1
3699,Climate change will make the next global crash the worst,-1
3700,Sinking Santa Cruz: climate change threatens famed California beach town,-1
3701,Canavan condemns business emissions self-regulation to meet Paris target,0
3702,Arctic Oil review – should you put your family first or the planet?,-1
3703,We label fridges to show their environmental impact – why not food?,0
3704,In a canter? Climate experts say Australia will not meet emissions targets,-1
3705,Huge reduction in meat-eating ‘essential’ to avoid climate breakdown,0
3706,A forestry boom is turning Ireland into an ecological dead zone,-1
3707,Is climate change making hurricanes worse?,-1
3708,UK 'will have to intervene in market to meet climate obligations',0
3709,What does climate change really cost society? This lab is trying to find out,-1
3710,Canada: Trudeau on back foot as frustration builds over PM's climate strategy,-1
3711,"While my island nation sinks, Australia is doing nothing to solve climate change",-1
3712,Dave Sharma says Liberals 'doing enough' on climate after Hewson attack,-1
3713,Poor countries urge Australia to honour Green Climate Fund commitments,0
3714,"High chance of El Niño in Australia, worsening heat, bushfires and drought",-1
3715,Charges dropped against climate activists who tried to shut down pipelines,1
3716,Darling and Howard back call for post-Brexit carbon tax,0
3717,Trump quiet as the UN warns of climate change catastrophe,-1
3718,Shell boss says mass reforestation needed to limit temperature rises to 1.5C,-1
3719,Environmental warnings should stop drivers taking the road to ruin,-1
3720,The time is now for a global pact for the environment,0
3721,The need to invest in renewables,0
3722,US must play leading role to save planet,0
3723,France offers lessons on plastic bags,0
3724,Wentworth byelection: John Hewson urges Liberal 'drubbing' over climate change,-1
3725,Dutch appeals court upholds landmark climate change ruling,1
3726,Amazon at risk from Bolsonaro's grim attack on the environment,-1
3727,We Feed the World: photo stories of farmers fighting climate change in five continents,-1
